n_nodes,n_edges,avg_degree,avg_clustering,n_sources,n_infected_nodes,n_iterations,percentage_infected,beta,threshold_infected,graph_type,neighbours,prob_reconnect
8516,153288,18.0,0.1674516548694745,396,8514,3,0.04654146930991991,0.41831959602966695,0.27993605525273996,watts_strogatz,37,0.38983388952809267
2961,26568,8.972644376899696,0.02640072582383765,93,2939,4,0.03156820605455783,0.3484505544643335,0.7600801240713946,barabasi_albert,9,0.10913499798569648
9451,216844,22.944027087080734,0.020396710178568277,402,9451,4,0.04261265596681071,0.4808994132968557,0.657011932113958,barabasi_albert,23,0.09552131820248388
6864,27440,3.9976689976689976,0.009110972057463232,317,6312,4,0.04623610676464638,0.40781446084532874,0.41110896090771337,barabasi_albert,4,0.42403080832848333
9256,277680,30.0,0.39033816307353003,322,9168,4,0.03484027354022117,0.08994988714643405,0.31079961234287495,watts_strogatz,61,0.19246550230912024
8865,62006,6.994472645234066,0.00925678906506915,360,5654,26,0.04071177066470659,0.010171600324549144,0.6002256257485545,barabasi_albert,7,0.11555994759473598
8556,298235,34.85682561944834,0.030933052711432072,281,8556,3,0.03292342511625367,0.4914250267363418,0.47690850723238337,barabasi_albert,35,0.08262096394950968
1444,7220,5.0,0.11276080402587675,19,1022,5,0.013304712035328957,0.24373195242499007,0.3157848878699727,watts_strogatz,10,0.4566165535807493
4236,76248,18.0,0.12101122605802755,169,4234,3,0.03990048319373007,0.46783325752797533,0.24722244257516854,watts_strogatz,37,0.456980580616253
3843,30680,7.983346344002082,0.018757920755890434,127,3750,5,0.03319931902638189,0.18925646939781937,0.7941246548387273,barabasi_albert,8,0.4696135466814119
7553,37765,5.0,0.20279693359809517,203,4043,5,0.0268990392427498,0.1706275025984418,0.29224863014899144,watts_strogatz,11,0.3300307166337308
3438,13752,4.0,0.16010055486495225,88,2394,5,0.025768598169152425,0.2567369545686663,0.34316714138980653,watts_strogatz,8,0.3743459653065829
3617,32472,8.977605750622063,0.02236368518174923,134,3617,4,0.037181019789195906,0.46659443445325033,0.5328144840126698,barabasi_albert,9,0.08068459373799114
1557,6212,3.989723827874117,0.024957433464466793,27,1473,6,0.01738106644787203,0.26839280308273616,0.6468375927879664,barabasi_albert,4,0.24211149996145354
9647,393846,40.82574893749352,0.03131040902357958,334,9647,4,0.034645287823456834,0.21248325851341496,0.49980673648982543,barabasi_albert,41,0.4238479231087595
4965,79440,16.0,0.5601868283500347,192,4427,8,0.03875165642412054,0.033670961030510434,0.7460897713645254,watts_strogatz,33,0.08390402835265748
4807,86202,17.932598294154356,0.02867967813166477,140,4786,4,0.0291602707902723,0.17941704874654135,0.6126600328756009,barabasi_albert,18,0.3256516042808371
7797,280692,36.0,0.6016046898258136,354,7797,4,0.04540818695245793,0.125191225142004,0.6737013212077257,watts_strogatz,72,0.06691728417392728
7239,65151,9.0,0.3323593709094627,221,7228,5,0.030582388573279197,0.24746471223879843,0.5784066180280292,watts_strogatz,19,0.2242646299099711
9359,365001,39.0,0.10717617636985807,427,9359,4,0.045633328663753976,0.13643393457282896,0.6301288379379628,watts_strogatz,79,0.4841495055453256
8724,34880,3.9981659789087574,0.006635693257158542,296,8634,5,0.03403010063586104,0.43185098981435344,0.5414248024177876,barabasi_albert,4,0.1915744475477809
1556,9300,5.976863753213368,0.030668119476888408,42,1544,5,0.027155836116785258,0.3046569412376771,0.5636517450120968,barabasi_albert,6,0.09920533974932855
7947,31772,3.9979866616333206,0.007385984258623538,393,6629,4,0.04950560586269042,0.31641953019111363,0.28217976158735886,barabasi_albert,4,0.3942069234657337
914,1824,1.9956236323851204,0.027206314548723146,34,607,11,0.037621112575477164,0.12946650155445713,0.5825626564506265,barabasi_albert,2,0.4783263983199266
8297,280942,33.86067253224057,0.030148193479312562,361,8243,4,0.04360807228423796,0.088040010757353,0.37622578022826914,barabasi_albert,34,0.06517128946137107
181,181,1.0,0.0,7,104,16,0.04404198845363367,0.3536573177131533,0.5060943791952943,watts_strogatz,2,0.3170252218233082
5633,152091,27.0,0.35291296575800174,144,5280,4,0.02558120669228777,0.081835734874183,0.4099302696609549,watts_strogatz,55,0.21724259325296785
2470,17241,6.980161943319838,0.026566791547386635,32,1607,4,0.013225812129954106,0.19402202370544058,0.20952387628150335,barabasi_albert,7,0.02590117684261689
858,2565,2.9895104895104896,0.03516732306228528,37,739,4,0.04379130477613806,0.44869919580743145,0.22312728254249212,barabasi_albert,3,0.2039457305046002
7985,175670,22.0,0.14065119419127978,374,7967,3,0.04687451244374365,0.2757261688738158,0.22167824358151722,watts_strogatz,45,0.4262400343741737
4553,54492,11.968372501647266,0.022047852623452713,60,3967,6,0.013373144404224515,0.07580708689058994,0.5763398404928557,barabasi_albert,12,0.20550288727039762
7962,87461,10.984802813363476,0.013936476032752335,283,7955,4,0.03559066597137822,0.3424008191062765,0.7706494466805107,barabasi_albert,11,0.4233771465127472
1958,3916,2.0,0.09498151661072966,66,1421,17,0.03392845985017028,0.11019982045939566,0.6438309630804966,watts_strogatz,4,0.447109107019283
5343,42680,7.9880217106494475,0.015045614821186644,93,5314,4,0.017548391571001392,0.44268258819572504,0.6124572796394171,barabasi_albert,8,0.11171613206384168
6860,47971,6.992857142857143,0.011900078559619205,285,4601,9,0.041673073892826144,0.03770745969877676,0.4856316514097542,barabasi_albert,7,0.34444367715126245
2622,5244,2.0,0.4011096582034808,128,1931,9,0.04883437909789368,0.3217372523914252,0.5799329525201231,watts_strogatz,4,0.07402359673641384
9556,47755,4.997383842611971,0.007545626203606202,119,5447,5,0.012551121116798312,0.16285291181595404,0.27967531127109746,barabasi_albert,5,0.41015290669908466
9855,187245,19.0,0.4487535540882716,150,9535,4,0.015239572077995192,0.20972009309693843,0.33239429794029307,watts_strogatz,38,0.15165241525742074
7714,293132,38.0,0.15044120427611057,233,7714,4,0.030263357768621137,0.13121359020726875,0.4285789191004281,watts_strogatz,76,0.4179112476978999
9819,402579,41.0,0.14468682283941656,430,9819,4,0.04379374861613915,0.08326315319249607,0.53593211532118,watts_strogatz,82,0.42754448946587836
6967,90571,13.0,0.6761659116622882,109,6645,5,0.015703112997897676,0.33790594677282176,0.6631963869308826,watts_strogatz,27,0.021022606429115298
4410,35280,8.0,0.5902462185272119,173,2620,4,0.03943213927854273,0.16395437841447874,0.31173666045845827,watts_strogatz,16,0.057702248893722996
2897,23176,8.0,0.15239821296326814,136,2827,4,0.04713969357315029,0.2705697746073118,0.38412959724090423,watts_strogatz,16,0.40464138238214004
9052,306612,33.872293415819705,0.02815440595399086,277,8310,5,0.03060148202870295,0.035353864242926185,0.6424434521809019,barabasi_albert,34,0.005189499637114681
3919,70542,18.0,0.194795107122369,90,3915,5,0.022976073109928757,0.1356474319724765,0.5358175148568434,watts_strogatz,36,0.35696059162941435
9637,433665,45.0,0.330470792621984,399,9549,5,0.04147900404943635,0.03452982418641412,0.5115326584651976,watts_strogatz,90,0.23981506422852855
5423,91902,16.946708463949843,0.0243796452347679,146,5423,4,0.027088800291599012,0.39780449538040774,0.43264559522819734,barabasi_albert,17,0.3375083659890555
2422,7266,3.0,0.575696000943718,116,1145,28,0.048193171416309945,0.03332159627527832,0.43638365419956016,watts_strogatz,7,0.014658773073025821
1300,2600,2.0,0.29142307692307706,36,522,5,0.028231846211285452,0.4645273606346706,0.2580105859900192,watts_strogatz,4,0.18073437395803432
1826,5478,3.0,0.3328500147777247,29,1649,8,0.016027192436432868,0.35339480566240794,0.5469984252059379,watts_strogatz,7,0.17770171278591973
4835,81906,16.940227507755946,0.028409260623147973,97,3045,11,0.020100936349750725,0.013606726176580463,0.46424322182677724,barabasi_albert,17,0.06991697952615217
7188,50267,6.993183082915971,0.011030510331312388,111,5060,5,0.015579138135406564,0.1280659544444798,0.33387066834156776,barabasi_albert,7,0.3686599096396897
5142,15426,3.0,0.14987258624948338,157,4871,6,0.03053401155959968,0.39307471492682744,0.6843913581886334,watts_strogatz,7,0.37892120362622095
2961,5918,1.9986491050320838,0.011843846459187617,91,1385,7,0.031020018700669123,0.15129053832799005,0.3304115086373133,barabasi_albert,2,0.4733574372348478
7907,39510,4.996838244593398,0.008815689852166644,229,7687,5,0.028969658021027654,0.30963823729578627,0.798402975537819,barabasi_albert,5,0.0788928978613298
3799,60784,16.0,0.43563214621739954,79,3743,5,0.020878446229346162,0.13673906883516124,0.4628110933722902,watts_strogatz,33,0.15536557146451274
182,181,0.9945054945054945,0.0,3,96,100,0.019771701817525418,0.03601277926668265,0.7746259051243345,barabasi_albert,1,0.18356926995170558
7431,155610,20.940654016955996,0.023653510469287892,156,7421,4,0.021091877638735282,0.20386688802486133,0.4431076402078115,barabasi_albert,21,0.10904963447514232
2893,11572,4.0,0.46165792766207553,117,2087,5,0.04067279920103662,0.27842329632622353,0.44816361410406114,watts_strogatz,8,0.10808311196082337
2560,15324,5.9859375,0.02068422722309696,35,2473,5,0.014005936796583676,0.29450059119775346,0.738005412468761,barabasi_albert,6,0.4644465314628622
3439,13740,3.995347484733934,0.014309846753385943,76,3249,6,0.02227352801727602,0.2663892366628854,0.6670590432514192,barabasi_albert,4,0.35398742828497864
2629,7887,3.0,0.20475800772491431,72,2072,12,0.0274043462541639,0.12229602268828901,0.6300277720373553,watts_strogatz,6,0.3014224011562531
1082,1082,1.0,0.0,32,659,97,0.03039926851322964,0.10523710009264559,0.6008343308991893,watts_strogatz,2,0.27678941819407904
3397,54096,15.924639387695025,0.034571604806927746,37,1557,6,0.01099377599115245,0.02903131050412794,0.2048924205578303,barabasi_albert,16,0.3145047091476924
1791,3578,1.9977666108319374,0.014310316353017292,84,1398,18,0.04726714104280661,0.07416064105995522,0.7365957594485579,barabasi_albert,2,0.08208344731054867
6400,89404,13.969375,0.019223583080280063,145,4907,4,0.022768762218383184,0.09841493103597669,0.35050966496264835,barabasi_albert,14,0.3204074237909702
3729,55710,14.9396621078037,0.030096032824550003,161,3729,4,0.04337719073764762,0.49656016923977886,0.6851896188215407,barabasi_albert,15,0.15182206981514007
2350,23500,10.0,0.2851746771612824,26,2350,5,0.0114845260202407,0.32628813464053724,0.7145509093023521,watts_strogatz,21,0.2645297821611219
9292,379291,40.81909169177787,0.0316300460976031,382,9280,4,0.04120101032382285,0.09325485132119297,0.35457639077084385,barabasi_albert,41,0.1955619802165372
9673,435285,45.0,0.45134944595089194,443,9673,3,0.04583387980488572,0.4491907530520646,0.39894247069788913,watts_strogatz,90,0.1539359345272937
5936,23728,3.9973045822102424,0.008994254535815543,129,5404,5,0.02188224881848827,0.30656865246564224,0.6209800321036869,barabasi_albert,4,0.21043756075793846
8814,237249,26.91729067392784,0.02476384397393494,410,8812,3,0.04660222800340732,0.3459067407827656,0.3338614217999627,barabasi_albert,27,0.06395625604736976
6421,83473,13.0,0.40486192048945,270,6147,7,0.04216325226551546,0.05845584325143643,0.7445100562666658,watts_strogatz,26,0.17619910567535468
7862,54985,6.993767489188501,0.009952312395507092,225,7705,4,0.028632125877336607,0.368179173219356,0.6126512439660428,barabasi_albert,7,0.07158148317371404
4906,102585,20.910110069302895,0.03237538847443907,224,4906,4,0.045764362525742654,0.20608889965463426,0.4774851859922991,barabasi_albert,21,0.2219126529610851
6684,40068,5.994614003590664,0.010235242541984829,283,5033,6,0.04236441000599979,0.08703722674558195,0.5521910686814471,barabasi_albert,6,0.006718159403981183
5609,89488,15.954359065787127,0.0240459542555539,269,4813,11,0.047959208927698165,0.01802782640467693,0.7842929073766156,barabasi_albert,16,0.38386283339091304
3441,55056,16.0,0.6948259572739022,46,2624,7,0.013439563206904924,0.06389242252953398,0.5434131602147098,watts_strogatz,33,0.014115337342648915
7709,61608,7.991698015306785,0.011483142602451965,179,7665,4,0.02331192905362963,0.41712469409851777,0.5056093360089748,barabasi_albert,8,0.0319570867578875
6485,148626,22.918427139552815,0.027324849071153047,85,6237,5,0.013229161368922498,0.07668192047538905,0.46452855584800906,barabasi_albert,23,0.12145424329133936
5993,131846,22.0,0.21314933071895226,271,5989,3,0.04537530730150852,0.3462620341061541,0.4620504976632276,watts_strogatz,44,0.34243747402889213
4693,93460,19.914766673769442,0.03161147874717171,109,3645,6,0.023283180276926167,0.03331162931864223,0.577485046913542,barabasi_albert,20,0.07726894012397328
3859,50167,13.0,0.15536914252643147,141,3187,6,0.036690564160553926,0.054678866676705205,0.5333564839772462,watts_strogatz,26,0.4047893912725066
6755,148126,21.92834937083642,0.02540040654514348,202,5959,4,0.030036378341374535,0.07589509844513083,0.4428299670322428,barabasi_albert,22,0.22906381822200123
8687,199801,23.0,0.34644322421469487,146,8687,4,0.016867610749760318,0.4198765269159372,0.586060672335699,watts_strogatz,46,0.2212239433818476
560,1120,2.0,0.47791666666666693,20,340,11,0.03732318252138253,0.2867463669594174,0.5202434169456411,watts_strogatz,4,0.0188218038668711
2543,27852,10.952418403460479,0.033116130684963226,109,1754,4,0.043153740289522374,0.093256285611665,0.2898560808897335,barabasi_albert,11,0.29400403589147317
8014,239520,29.887696531070628,0.02864972656446122,189,8013,3,0.023588705739164367,0.4063401683776332,0.23092081499281925,barabasi_albert,30,0.3094195595404275
9173,274290,29.901885969693666,0.025577882130476494,101,9173,4,0.011100262203676303,0.25962571447943683,0.4755187043996277,barabasi_albert,30,0.44466117749172074
4778,19112,4.0,0.30694252494168545,123,4204,8,0.02579248551560842,0.17702721519138018,0.6420428581482203,watts_strogatz,8,0.22434031103219654
9193,321755,35.0,0.49686690035774106,444,9193,3,0.048299326878931174,0.39376900241800794,0.7021633953009503,watts_strogatz,70,0.12519803764867687
9415,225960,24.0,0.2346912052018385,357,9382,3,0.03799079240432738,0.2808210293035036,0.37119680203019856,watts_strogatz,49,0.3186245515142481
5000,70000,14.0,0.46094961347717717,90,3293,5,0.018092395064026788,0.0824299527152644,0.21843376354847152,watts_strogatz,28,0.13984842374149092
7253,253855,35.0,0.13023479365625135,141,7253,4,0.019512503899470884,0.18314989788303745,0.568420785526411,watts_strogatz,71,0.448215226926955
8013,96012,11.982029202545863,0.014917276935127361,207,8013,4,0.025951347384204883,0.427860764655855,0.27629631126472853,barabasi_albert,12,0.37374243304552807
4490,44900,10.0,0.11753808452115935,219,4488,4,0.04885941436344594,0.3341073309020703,0.5253603185123368,watts_strogatz,21,0.4552663091846661
363,363,1.0,0.0,17,136,100,0.04727304143660412,0.039708146647373675,0.3880445107272704,watts_strogatz,2,0.2512282952839834
9726,135968,13.979847830557269,0.014574863338175245,282,6416,11,0.029009019547856195,0.014945530024377436,0.5547936939557937,barabasi_albert,14,0.42837951551807135
4585,87115,19.0,0.11954045486378084,156,3955,3,0.034084442945794984,0.19362585000249727,0.21910006609763966,watts_strogatz,38,0.45911191604770807
9947,99370,9.989946717603297,0.010920617410671723,225,9916,5,0.02266000333092563,0.22280338131188226,0.7483640703884578,barabasi_albert,10,0.11637094596160175
8228,327520,39.805542051531354,0.03429928642256811,83,8220,5,0.010099985583898708,0.08173692101984588,0.7090108563811031,barabasi_albert,40,0.347620868464972
4629,46190,9.978397062000433,0.020315218473402168,147,4564,4,0.03183856561193465,0.26749867085834805,0.5374363116820572,barabasi_albert,10,0.41730138791657867
8433,201816,23.931696905016008,0.022452071585151175,170,6991,4,0.02019554930240236,0.07377826905746522,0.34294253185591467,barabasi_albert,24,0.041085698488840194
6084,48672,8.0,0.315695266948067,274,6083,4,0.04513201604889107,0.48076666968239634,0.6424675296357316,watts_strogatz,17,0.2373102935254352
536,535,0.9981343283582089,0.0,12,197,17,0.02280891169180776,0.12104666497675622,0.3348633933639999,barabasi_albert,1,0.04445751487979038
8471,220246,26.0,0.4270567240061847,193,8358,4,0.02286058340106214,0.12832913929733897,0.4572600692685348,watts_strogatz,52,0.1659393389034745
3236,38688,11.95550061804697,0.029791799561705048,103,3236,4,0.03187495632330007,0.41778189021785855,0.7263526326584204,barabasi_albert,12,0.4229388262559459
5571,66708,11.974151857835219,0.019136466676868982,103,5566,5,0.018636652989744956,0.23103940705209766,0.7242329178329947,barabasi_albert,12,0.35588127484491494
1507,4521,3.0,0.5410260056245538,37,574,10,0.02494822208265838,0.13484295612164698,0.3085124451763304,watts_strogatz,6,0.04146187625644393
3919,19595,5.0,0.19276025530322094,105,3014,6,0.026946085073298327,0.1695259551366316,0.30615621844455376,watts_strogatz,11,0.34755649023170326
3469,44928,12.951282790429518,0.029613991330336882,131,3463,4,0.03796885449702397,0.24996558778681605,0.6937621385922709,barabasi_albert,13,0.44704393803643616
6230,118009,18.942054574638846,0.025613601551812318,239,6230,4,0.038395331308054746,0.4575644164315042,0.4919538365321888,barabasi_albert,19,0.3742037821230204
1858,3712,1.9978471474703983,0.018337925369490346,77,1022,5,0.041704325128556444,0.267026159438159,0.34980642570627307,barabasi_albert,2,0.4168238014242222
5959,35754,6.0,0.4124231580521156,162,5232,5,0.027240079144870172,0.2581639607841891,0.4854652430117934,watts_strogatz,12,0.1537010900473028
3388,30492,9.0,0.5805578587345226,61,2233,4,0.018229273814284033,0.285509697292988,0.31283844986754333,watts_strogatz,18,0.06606900732779086
1417,1417,1.0,0.0,34,600,36,0.024562548607370324,0.18608752813993665,0.4013561470952169,watts_strogatz,3,0.4121427922238088
4156,83120,20.0,0.3063776122919156,123,4151,3,0.029689681278619484,0.47257915227467884,0.38769936877670924,watts_strogatz,40,0.26060816149313476
8453,59122,6.994203241452738,0.010822950429751694,357,8242,4,0.04227225175983806,0.30632577656644294,0.48416620445317754,barabasi_albert,7,0.250384742082142
6958,222656,32.0,0.3234529350689601,123,6948,4,0.01781523669032587,0.12933860074586823,0.5483687368754455,watts_strogatz,65,0.2425969521927237
249,249,1.0,0.0,10,98,21,0.04311348882586246,0.3040883923827773,0.3773389820729628,watts_strogatz,2,0.0020138533024768868
7798,210546,27.0,0.3883388869514126,292,7784,4,0.03744684424615154,0.1196618794973313,0.5498814745649604,watts_strogatz,54,0.19355933168448958
6177,148248,24.0,0.7324712105508979,202,6162,4,0.032786742679267324,0.2524317507119639,0.6245198358254633,watts_strogatz,48,0.0006877407792861279
8958,232908,26.0,0.25526938038005403,312,8958,4,0.034843216777562275,0.2649598251190498,0.4325860568094377,watts_strogatz,52,0.29876428991281434
6643,106032,15.961463194339906,0.020598409341876543,209,6643,4,0.031478337541049506,0.36048244998013806,0.3318862483726146,barabasi_albert,16,0.14498789038091375
3842,30736,8.0,0.32912697677675395,62,3831,5,0.01618840763291023,0.3489404142380565,0.5259355510217294,watts_strogatz,17,0.22692334484239762
7211,151431,21.0,0.342269337747171,123,7211,4,0.01717582124762248,0.32654084251071525,0.38085419910093843,watts_strogatz,42,0.22575216094059763
1446,1446,1.0,0.0014983863531581373,63,1177,32,0.04366666475419291,0.3078512742703942,0.7989912679364675,watts_strogatz,2,0.3647567743075753
319,319,1.0,0.0,6,212,49,0.02092176092279232,0.2784870466239952,0.6475671975170394,watts_strogatz,2,0.099463658913171
9604,325380,33.87963348604748,0.02704381545174386,296,9603,3,0.030865142286984573,0.311940760951436,0.29430123995392465,barabasi_albert,34,0.34248692195966374
1881,14984,7.965975544922913,0.03573621006746431,92,1880,4,0.04901264737906165,0.4912189127156018,0.3473842224156307,barabasi_albert,8,0.15080857299714068
4747,99687,21.0,0.18723265007401854,168,4747,4,0.035557932232843224,0.22827998111109754,0.40351450379681253,watts_strogatz,42,0.36825632064679836
8392,284172,33.86224976167779,0.030223877295660038,348,8349,4,0.04155672259511391,0.0894660148088209,0.432941352382578,barabasi_albert,34,0.29589846800039854
7358,80817,10.983555313944006,0.014798497824944915,120,7358,4,0.016419530437775803,0.4352507771421794,0.47258319950729194,barabasi_albert,11,0.37998808998480044
5237,130300,24.880656864617148,0.03403319619388167,148,5237,4,0.02836263696898015,0.2847590679113366,0.7212194688792899,barabasi_albert,25,0.388780111315639
4043,48516,12.0,0.38332763455775204,80,3604,4,0.01981310579870654,0.23154990853667254,0.44017685576139887,watts_strogatz,24,0.1936220617471654
8826,351440,39.81871742578745,0.03209905431562141,253,8825,3,0.028774505298014078,0.2714556851352801,0.2975547556055546,barabasi_albert,40,0.315155601552527
6534,98010,15.0,0.11555708938026252,184,6534,4,0.02816059465295761,0.2760348630218184,0.37548862320678944,watts_strogatz,31,0.4632777719506576
9593,316569,33.0,0.11600169085093659,341,9509,5,0.03563515022911483,0.04831504451672992,0.6874648463280779,watts_strogatz,66,0.4672623802232711
2311,6924,2.9961055819991347,0.01400085777243961,62,1213,6,0.027192398058508337,0.14880292975603007,0.2299434263058905,barabasi_albert,3,0.43898048966239045
2079,2079,1.0,0.0,94,627,12,0.045342506396878486,0.22763807052729376,0.27851191923876717,watts_strogatz,2,0.48608798994572694
6124,73344,11.97648595689092,0.018852648808504433,113,6124,4,0.018602302908739588,0.4309687855894706,0.5645878725624784,barabasi_albert,12,0.2428970569836314
6677,26708,4.0,0.44850561715920056,150,4328,5,0.02257358813464327,0.34975932113526953,0.40660589200482,watts_strogatz,8,0.1174882685088488
5646,118125,20.921891604675878,0.028448926285335917,117,5639,4,0.020850499019496708,0.18382548393175097,0.7784872628641575,barabasi_albert,21,0.2319184633036082
2004,8016,4.0,0.3133767153228235,73,1966,6,0.03676140358011582,0.3556673782349337,0.7948241410156445,watts_strogatz,8,0.22090476108825896
7791,147668,18.95366448466179,0.020571691730897183,88,6729,4,0.011380918201583962,0.12177033869194277,0.22347224475794447,barabasi_albert,19,0.11053692357811556
1573,4710,2.9942784488239034,0.02741719971558856,38,1472,5,0.02437502026402312,0.42500344229883635,0.5303243050774908,barabasi_albert,3,0.05724233657485983
9605,432225,45.0,0.3591446767732853,332,9604,3,0.03466816787634952,0.2472169528565387,0.3808403477841865,watts_strogatz,90,0.2170835812736832
8635,241780,28.0,0.3678707755428208,239,8630,3,0.027785200475249662,0.43850557317028543,0.20828531017042615,watts_strogatz,57,0.20757026583541316
9162,155465,16.968456668849598,0.01723776741986348,303,9158,4,0.03316483416342433,0.21973329948817494,0.3626821616729784,barabasi_albert,17,0.28329364047970834
365,364,0.9972602739726028,0.0,6,84,100,0.016478700781330735,0.02015485435755532,0.6356252757172385,barabasi_albert,1,0.3602240293233274
833,2499,3.0,0.09829559529439527,21,628,27,0.025503647483247127,0.042571728543877224,0.7044054737931298,watts_strogatz,7,0.48035288919244007
703,702,0.9985775248933144,0.0,30,351,8,0.04312901817485955,0.3358156168820287,0.4084059235804221,barabasi_albert,1,0.04175612049054822
7381,154560,20.940251998374205,0.02374299433261787,315,7355,3,0.0426796219770831,0.3252585957747163,0.37591188900595507,barabasi_albert,21,0.04971820595332033
2974,8922,3.0,0.5794760944054581,96,2202,16,0.03256752208001033,0.15992985935309256,0.7024358156780808,watts_strogatz,6,0.012583909933573445
2672,5344,2.0,0.32022829341317505,74,1596,25,0.027800539525182966,0.07808045888974728,0.55528123861511,watts_strogatz,4,0.15763324751993202
4456,17824,4.0,0.13680210922131858,49,3635,9,0.011048383307964774,0.15129390841840934,0.632502789360947,watts_strogatz,8,0.4115777344744609
8188,187795,22.935393258426966,0.022800868602165774,247,8186,4,0.030205274976968552,0.20322814308362394,0.7386169967730323,barabasi_albert,23,0.4837492411003166
8608,171760,19.95353159851301,0.02017586908540546,368,8579,3,0.042764708952542335,0.34316849798275606,0.21649614067477246,barabasi_albert,20,0.39799968814670184
3912,27335,6.987474437627812,0.01986861637759743,40,3830,4,0.010256356029377094,0.4962230230172799,0.27242846210691474,barabasi_albert,7,0.03400109929795103
2677,10708,4.0,0.1876229734653341,107,2515,10,0.040297665308473216,0.12066941161899992,0.7997411533575367,watts_strogatz,8,0.3364492815181948
5011,80176,16.0,0.7038176761984714,90,3815,4,0.018149360263412066,0.19644955186821045,0.21684679491399803,watts_strogatz,32,0.010312973309755391
2823,14090,4.991144172865746,0.016936218551779462,92,2444,8,0.03293540472879846,0.09867164173632605,0.7557925881780918,barabasi_albert,5,0.35312415186900903
2250,2249,0.9995555555555555,0.0,76,1521,11,0.03417323885331317,0.3252881025173787,0.5962955380825596,barabasi_albert,1,0.3521246683680977
9103,308346,33.87300889816544,0.028307236744500686,179,9103,3,0.019770799842630568,0.42082025810352985,0.3111967644807312,barabasi_albert,34,0.31971146556373
3507,45591,13.0,0.5240042026987213,69,3500,5,0.01968872018479196,0.2401283229191034,0.5583091227517518,watts_strogatz,26,0.10205100161027647
2241,22410,10.0,0.12688372020403263,108,2241,4,0.04820986830434653,0.39535455302606376,0.5693609734540475,watts_strogatz,21,0.44926105586203435
3646,7288,1.9989029072956666,0.00928515247561429,43,3142,8,0.011965331232977001,0.2953963303644223,0.7028979260303021,barabasi_albert,2,0.08542963990069274
9006,162108,18.0,0.20438611758019612,367,9006,4,0.04076766225272012,0.4206093929676004,0.6563252380019904,watts_strogatz,37,0.3493386928482279
3272,35871,10.9630195599022,0.027194136338621996,42,3269,4,0.012897224924308231,0.44790705590137064,0.7126883360058556,barabasi_albert,11,0.23153827049945314
5357,96102,17.93951838715699,0.02641535083287122,130,4649,6,0.02441846790184643,0.04497116412291953,0.6385692076480036,barabasi_albert,18,0.1093840374769075
9923,59502,5.996372064899728,0.007851150703071337,264,9611,6,0.026632605376082925,0.1814738154536329,0.7971861719696363,barabasi_albert,6,0.49707399967882177
1314,3933,2.993150684931507,0.025693008362468205,35,1085,6,0.027138723711887816,0.2640902239644893,0.5673539531522351,barabasi_albert,3,0.4027098195414246
3249,12980,3.99507540781779,0.014522049152931916,34,1657,6,0.010740109230315511,0.13331969468812777,0.21259909202407204,barabasi_albert,4,0.4222314145295389
8827,353080,40.0,0.5654036360374641,245,8020,3,0.027865031646655443,0.12856901290242032,0.2642386631184887,watts_strogatz,80,0.08655334423882738
8824,114543,12.9808476881233,0.014906255153574924,379,8717,3,0.04298714514050902,0.44112188604431224,0.25408414301794335,barabasi_albert,13,0.281817274986911
2841,22728,8.0,0.5126791860509383,102,2667,4,0.036156708781763816,0.35028615892196097,0.2670149820197358,watts_strogatz,16,0.09832309273970252
9166,284146,31.0,0.41472452448685493,104,9166,4,0.01137486762776745,0.27545982539842623,0.6641610112825835,watts_strogatz,63,0.17618465393368166
413,412,0.9975786924939467,0.0,11,338,14,0.027056642419799534,0.31515554185328926,0.7393783100232116,barabasi_albert,1,0.018135001510931004
9669,454443,47.0,0.17803289247296383,137,9669,4,0.014219277789336519,0.1855410899575512,0.4623607910048973,watts_strogatz,95,0.38252359834054084
5785,150410,26.0,0.14986367215940077,93,5550,5,0.01613309775516107,0.06413675740740812,0.2838386547646158,watts_strogatz,52,0.41641574793314295
7598,106372,14.0,0.6080499850545987,204,7447,4,0.026905807737691183,0.3081369054412211,0.5323164585377693,watts_strogatz,29,0.05583957324514721
6498,207936,32.0,0.2921711616207853,151,6313,5,0.023360374522376683,0.04967307009626585,0.5188073790983387,watts_strogatz,64,0.2691556724689674
5470,109400,20.0,0.7073777529150601,170,5007,4,0.031137906944574086,0.14749298427766047,0.3120984394096541,watts_strogatz,40,0.01081027331298251
9148,237848,26.0,0.6650171466965535,129,8884,4,0.014153335890077697,0.25113187739102455,0.2511680196556223,watts_strogatz,52,0.03347411513319204
2505,12500,4.990019960079841,0.01980976862606439,31,2370,6,0.012482830730925785,0.23914648893523113,0.4760758008542882,barabasi_albert,5,0.47343889360905683
954,2853,2.990566037735849,0.029827977864921692,12,709,15,0.013124796697088001,0.08332248057273257,0.6251709982024403,barabasi_albert,3,0.03912910281276155
4480,13431,2.9979910714285714,0.008701007414578197,215,2596,4,0.048194942954107645,0.2638925458475941,0.2041953857141963,barabasi_albert,3,0.07731256236331219
3823,64702,16.924404917603976,0.032760586848933515,83,3452,4,0.021731043737676224,0.11387475181811163,0.27650770528128726,barabasi_albert,17,0.19966855985835502
4470,13410,3.0,0.11300740149733325,118,3605,7,0.026409317680354087,0.24106638082609577,0.48149115011649607,watts_strogatz,7,0.4392888543419343
