,graph_type,neighbours,prob_reconnect,beta,threshold_infected,iterations,percentage_initially_infected,currently_infected
790,watts_strogatz,17,0.22461506677069243,0.008602817480211297,0.22980174019286106,21,0.027455348321376284,379
791,barabasi_albert,55,0.2113391805931292,0.0056386486884260015,0.49996601138647856,8,0.04843263870774688,3093
792,barabasi_albert,99,0.2473698823468013,0.005368345447668337,0.4637338732501402,6,0.048890835472983986,3672
793,watts_strogatz,28,0.22761867930695798,0.003545151026252934,0.43984167697281173,40,0.029141154124874315,1824
794,watts_strogatz,101,0.2460899675746338,0.007941556760202242,0.2301218374085296,7,0.028265505851911683,1821
795,watts_strogatz,21,0.0410835895117832,0.003960710377938332,0.3367022854233715,50,0.014567137646944263,307
796,watts_strogatz,12,0.052446302094363934,0.0030287513193419063,0.33330366926621335,50,0.0367849314008904,377
797,watts_strogatz,2,0.009773873130760445,0.00646337341151907,0.23285093210002078,50,0.04626770458482681,9
798,watts_strogatz,99,0.05443815495443016,0.006375794551884188,0.49810359795440134,11,0.019832541042106615,2533
799,barabasi_albert,44,0.12926305579889621,0.0013933332814639306,0.421638114079691,25,0.04293638440438723,882
800,watts_strogatz,40,0.22155433654309675,0.009879207970299671,0.4574949417943233,15,0.013499148890962891,2340
801,watts_strogatz,23,0.2154271412032589,0.00460088312177654,0.27284084101038725,30,0.03370606151146402,181
802,barabasi_albert,14,0.01725783966313793,0.0018278804343141598,0.4280996459647535,50,0.019374271471687843,364
803,watts_strogatz,136,0.0886565213877071,0.0015522887617877884,0.3167634975373081,15,0.04491026034838045,1122
804,watts_strogatz,7,0.2291756672279457,0.0027239611008088443,0.46002598427106334,50,0.020690671808987645,11
805,watts_strogatz,46,0.18812505846982192,0.0013529596711559253,0.4640903767707952,50,0.03907537708229199,482
806,watts_strogatz,4,0.08303178958221236,0.008743512280258861,0.2783189176993367,50,0.04817285776151445,448
807,watts_strogatz,143,0.2430951269417688,0.007784835969388523,0.26532736168926213,5,0.049244683287739774,2604
808,barabasi_albert,34,0.10723002155604167,0.009942418277407331,0.3227931687359901,6,0.03478378197344585,1766
809,watts_strogatz,6,0.032601871376707836,0.002246597912221712,0.3574941003250135,50,0.02571697991382116,152
810,watts_strogatz,23,0.05501078542167434,0.0035509192394420487,0.3957960200173642,50,0.023319094708557177,427
811,watts_strogatz,130,0.18574598457251112,0.007651275138608136,0.2912241997925843,6,0.03021312902776435,1909
812,watts_strogatz,245,0.14048165092801226,0.007222903857105594,0.33423219112194236,5,0.03279985400675992,3709
813,watts_strogatz,62,0.21841793126127323,0.0055019475948809475,0.4451306258493228,14,0.034917736336691194,2748
814,barabasi_albert,12,0.14497859304542865,0.004724682298400966,0.424116309016001,26,0.03418528250410641,1610
815,barabasi_albert,2,0.2205301064494997,0.008914284043486959,0.3907208947357431,50,0.013113856883972135,334
816,watts_strogatz,2,0.015363376963500514,0.0041246459644977244,0.32535761017935627,50,0.010599713647239937,6
817,barabasi_albert,90,0.18628842819500457,0.006884386437419405,0.4885903571679147,7,0.029355248070609283,3186
818,watts_strogatz,48,0.1645690582536575,0.004489647734731098,0.39721743366079326,21,0.025597518929298554,595
819,watts_strogatz,39,0.030688260396461442,0.0071462730937399965,0.35284490867274965,16,0.025396293916598794,1144
820,watts_strogatz,23,0.045355022059245326,0.0037011614405327853,0.3969187499032307,48,0.02323791513479196,1141
821,barabasi_albert,18,0.21696759824165185,0.0022497613514438092,0.49249411781712304,38,0.03465499681413303,1697
822,barabasi_albert,12,0.11353929248992292,0.003292229634588963,0.445941585529705,41,0.035237829396259045,352
823,barabasi_albert,89,0.016492703076424642,0.005038284261794733,0.46719866012781736,7,0.03988241926095686,2760
824,barabasi_albert,19,0.11240457992926778,0.004622385083662322,0.20848045084546143,11,0.04812320414960057,813
825,barabasi_albert,31,0.1075464620979793,0.0013582640829879807,0.46574412590805625,48,0.010917241859149041,663
826,barabasi_albert,37,0.22942267099531988,0.0016220986933272348,0.3246053436577579,21,0.03199684452743463,1436
827,barabasi_albert,59,0.08081936511700902,0.0027163320484170335,0.27126892455863855,10,0.03459796514808845,1266
828,barabasi_albert,6,0.055343167809309673,0.001671136831145074,0.4903230109093399,50,0.021900963193184006,63
829,watts_strogatz,109,0.2019343671336132,0.00790766029605592,0.284911991429352,7,0.02603169683875227,1257
830,barabasi_albert,91,0.0477422508152274,0.0021683347479637006,0.4508443133268512,11,0.02630192001794386,2090
831,watts_strogatz,45,0.22119610649057314,0.0038176537361212836,0.2604693545173816,17,0.03499360782121915,580
832,watts_strogatz,52,0.19040628690964953,0.007291264348226561,0.33587349145082335,10,0.047713935883171125,783
833,barabasi_albert,49,0.15201841461489532,0.009076793243050975,0.2273526495493026,6,0.019103011207350553,976
834,watts_strogatz,19,0.03464127205092685,0.007876791797537388,0.264683983260461,22,0.03692715566332607,184
835,watts_strogatz,58,0.17474315100113177,0.001722018002234592,0.3184081851031176,31,0.03400668271767536,1383
836,watts_strogatz,14,0.21733361632894876,0.002963224278871818,0.3286394454480996,50,0.04676327485520993,775
837,barabasi_albert,36,0.08193151164586415,0.004888618108083246,0.2126665722453809,7,0.043877042970587185,483
838,barabasi_albert,52,0.05927122056635886,0.009344587248975005,0.4730973616560424,7,0.031502345384626554,3702
839,watts_strogatz,8,0.2065642726791067,0.0026820145878597474,0.22620123762543282,50,0.04091454732623151,40
840,watts_strogatz,4,0.1412882945387258,0.0016243986080259768,0.4960364738119632,50,0.03517703592954968,114
841,barabasi_albert,67,0.1695718050283992,0.001021854406636404,0.43832984034679295,29,0.012131123777822293,2250
842,watts_strogatz,132,0.12255568873098288,0.008325950127655225,0.35273194008385717,6,0.033846784340963006,2114
843,watts_strogatz,43,0.04645061166590775,0.006874859920980959,0.23190665062975238,11,0.03256535616969996,953
844,watts_strogatz,7,0.21632398822558907,0.009500747600855581,0.4937646424775521,50,0.0369939348747642,100
845,barabasi_albert,75,0.17091962461222124,0.003998279552632296,0.42410366237054203,8,0.03608391484273342,2821
846,watts_strogatz,64,0.17255784666865714,0.007158414579609851,0.44072473674209856,12,0.023169441973292293,821
847,watts_strogatz,8,0.02542015598667341,0.002001319662297836,0.28148318363620195,50,0.03639976640891037,56
848,barabasi_albert,15,0.06755726008296825,0.0068443560765431635,0.36507466633967833,14,0.04043149544137369,472
849,barabasi_albert,33,0.0967029506304796,0.009367959471121016,0.2822820466286836,7,0.031097114691420624,818
850,watts_strogatz,13,0.18414648901090813,0.008838541963979936,0.32074258465356476,29,0.03753241605065995,842
851,barabasi_albert,3,0.1341718073739807,0.003090096003516238,0.3522939394525422,50,0.012746617372969511,26
852,barabasi_albert,6,0.18967270793579744,0.0024249354372306905,0.4828367598739887,50,0.035840491082177496,183
853,watts_strogatz,8,0.11244077970732491,0.00410798193539272,0.33873042316636254,50,0.030548744956603417,160
854,watts_strogatz,211,0.14155614535961603,0.0010316299884899555,0.2124347527786318,12,0.037886205000161974,1276
855,barabasi_albert,35,0.036662719020382845,0.00549919299013324,0.31572786587195,9,0.030434318002101564,724
856,watts_strogatz,4,0.07631966476764779,0.006785063789163742,0.31914029385913123,50,0.03858490852454116,30
857,watts_strogatz,24,0.054502023159072904,0.006982187184281116,0.343778568865704,21,0.03923784578530832,1622
858,barabasi_albert,5,0.008722342253669108,0.0010265259817663602,0.31217309319271136,50,0.04590027646880887,182
859,watts_strogatz,121,0.19655668944307866,0.0037455558991067004,0.3446787490501524,10,0.023200849325767173,1418
860,barabasi_albert,35,0.0032057698667343204,0.004900431099736209,0.4747336515652876,11,0.04989379532775901,1833
861,barabasi_albert,9,0.22007300051045026,0.009453205895793872,0.2961131249559443,14,0.03934678562469653,669
862,watts_strogatz,27,0.19818350970625767,0.004608506210781712,0.46923512160476644,32,0.03513265955176313,2469
863,barabasi_albert,6,0.019927149501309582,0.006521794750805938,0.3619306332908677,50,0.010961570411915403,111
864,barabasi_albert,15,0.17925033565735254,0.007880854792714404,0.48453259330078063,18,0.03206084377152343,378
865,watts_strogatz,101,0.17295166657232094,0.00975096774590654,0.3655330842121781,7,0.02466755251690588,1706
866,barabasi_albert,19,0.23899728250477553,0.004296509803571741,0.24451342972759624,14,0.046506547476984,531
867,watts_strogatz,29,0.17979034520868517,0.003293084483268515,0.30278903568107823,41,0.019581925640905568,981
868,watts_strogatz,20,0.24415096001946507,0.0020103259413883174,0.21323351383137942,50,0.03864062522745679,535
869,watts_strogatz,141,0.1296754555506219,0.0016373375147771601,0.4128959801034001,18,0.027257859683647218,1690
870,barabasi_albert,17,0.13845665316369993,0.006101145445719103,0.4053053825737266,17,0.026203316140165668,1617
871,watts_strogatz,2,0.0005822837177272758,0.009950057017466783,0.46477026797380544,50,0.011851146851527892,36
872,barabasi_albert,16,0.15933397923519185,0.006486049068698531,0.30534391166081765,14,0.03076486822675427,1012
873,watts_strogatz,17,0.0780188948510609,0.005211408065540288,0.3583725699780576,39,0.043713990744048935,707
874,barabasi_albert,67,0.17362872252397213,0.00509683639619424,0.30447960960863724,7,0.03711407150734919,2350
875,watts_strogatz,67,0.1878344264851635,0.004924342977759019,0.4683504337855507,15,0.024765412690591078,1648
876,watts_strogatz,78,0.010914039089753885,0.008762323621158278,0.4790088761580102,9,0.023307948631279888,1493
877,watts_strogatz,2,0.13001334927261776,0.006998317185297798,0.431270877233379,50,0.02411866915176085,30
878,watts_strogatz,22,0.20282841496283244,0.009490276378924904,0.36056224381271007,19,0.032657977817225244,938
879,watts_strogatz,15,0.09281475508996681,0.0012271033745097466,0.30270590125761776,50,0.031887487831605194,55
880,watts_strogatz,29,0.11222465623292557,0.004715090826181509,0.2661399783609077,23,0.030288469454780316,1040
881,barabasi_albert,77,0.1448903443910445,0.005036581230954448,0.3963524903585772,7,0.03881039118761152,2426
882,barabasi_albert,10,0.10428518016247432,0.004151550129381354,0.293987160176726,32,0.02348408812710642,738
883,barabasi_albert,34,0.13510002771738075,0.0037908531142798445,0.43142647015206215,15,0.024922313799845868,2318
884,watts_strogatz,40,0.004291166094805565,0.009487950181258722,0.3606739814653317,14,0.0199122128944559,1743
885,barabasi_albert,54,0.05485814781813372,0.005430346547624171,0.20994738880559485,8,0.011807407500428871,1465
886,watts_strogatz,27,0.1747246335589808,0.006530781397107007,0.4227682345541328,26,0.023463776779851543,821
887,watts_strogatz,127,0.15123494613083058,0.002626829883847423,0.21554944895088246,11,0.0272090441642946,878
888,barabasi_albert,21,0.1749916956195166,0.006170626690230655,0.3622547680421929,11,0.04425074422820076,1189
889,watts_strogatz,91,0.054836468631806606,0.0030196354603089447,0.37290769336629215,18,0.013288040231524753,1050
890,barabasi_albert,77,0.14871402237553336,0.008835628605739658,0.48795957323167777,6,0.04849319929896978,3310
891,barabasi_albert,84,0.19135303592897013,0.0076299595267723215,0.3265332540809839,6,0.021277522751582227,2435
892,watts_strogatz,58,0.07395592466836587,0.00755846194238976,0.3224834413666428,10,0.03209299122105781,1631
893,watts_strogatz,9,0.11106283304861816,0.0017287108802570331,0.4391431677128262,50,0.02588927275791425,25
894,watts_strogatz,33,0.04465296239899419,0.002964645413170513,0.449114909129501,38,0.04724936264316179,464
895,watts_strogatz,109,0.06568219742410417,0.001583541208449923,0.28928949547144933,21,0.02359748614184463,999
896,barabasi_albert,1,0.009545354451548221,0.004797588076169515,0.2027016753562605,50,0.014749395578468324,3
897,watts_strogatz,21,0.21265615281666644,0.009077559860859574,0.35324257422030714,19,0.039654654057929443,646
898,barabasi_albert,42,0.12480918068275607,0.009199785661620136,0.36076723251023457,7,0.026640553738041278,1934
899,watts_strogatz,18,0.20339248066410257,0.004491545327188713,0.44286191331658153,41,0.048859247214203434,750
900,watts_strogatz,60,0.12317798289739554,0.0013421141001608368,0.45417533227852414,50,0.020675241355836524,643
901,barabasi_albert,90,0.0878496541450686,0.009016265131098228,0.35004037243241604,6,0.012735703529529352,2812
902,watts_strogatz,5,0.01378698584908486,0.007542165926477512,0.22568327683850897,50,0.04352391606665659,486
903,barabasi_albert,106,0.02515894462062021,0.009104411121635066,0.20431267007531592,5,0.010238807701119871,2997
904,watts_strogatz,7,0.16488719194493065,0.009053827465837466,0.22650324722288773,50,0.014662502377285135,56
905,barabasi_albert,5,0.22590755338147847,0.004975852412375677,0.34418753996750573,48,0.041838249288693,88
906,watts_strogatz,150,0.0027037788917116945,0.009415874414681946,0.4760596812067527,7,0.022256004284858282,3530
907,barabasi_albert,41,0.202557042576161,0.00951673385525453,0.49051862956295605,8,0.022155905412907618,2580
908,barabasi_albert,41,0.07297283688031075,0.004155686224376388,0.2565147029771297,9,0.027300471523037897,773
909,watts_strogatz,3,0.0011156126520381771,0.001975380040939432,0.2725001800332,50,0.019779890186149743,15
910,watts_strogatz,79,0.09141227313161021,0.0020172727844610643,0.3419951714853522,21,0.03323124748346631,1010
911,barabasi_albert,7,0.20195404950507959,0.0018547027659755314,0.3858463105023303,50,0.04436870165033671,189
912,barabasi_albert,71,0.12504785923675438,0.006606218644486002,0.4872830123789508,8,0.014127026233543099,2850
913,barabasi_albert,4,0.18408134857896322,0.006597710326228345,0.32108008305727703,43,0.031614940635755165,1470
914,barabasi_albert,14,0.17452405446715405,0.0026519741005329557,0.3091361492408151,33,0.028514295644685175,688
915,watts_strogatz,21,0.2209616835675337,0.0035104695403244623,0.23531984402481645,50,0.018156668288643676,285
916,barabasi_albert,22,0.140568319056459,0.005052955245532955,0.49290647574636187,17,0.026761085419993606,980
917,watts_strogatz,115,0.08940032480271118,0.001444479171651001,0.48825800345265935,25,0.03788952494836243,1647
918,barabasi_albert,21,0.010687957998411296,0.0031115042018347535,0.3333940926573328,19,0.04869931244723191,712
919,watts_strogatz,137,0.04594752684772643,0.0016687246862022989,0.3557079022227492,15,0.042294933172260775,1257
920,watts_strogatz,28,0.20253449366755735,0.008872183781042695,0.24561449530577686,14,0.02634447566809521,1209
921,barabasi_albert,8,0.13399307069304253,0.004105968002894111,0.20154744172450875,27,0.02904435267900697,621
922,watts_strogatz,2,0.1167841170435091,0.006573462065412177,0.46876319395810173,50,0.030507502225358023,4
923,barabasi_albert,19,0.12834108282532256,0.007077481733658666,0.42600162161325134,15,0.02342922880986886,1173
924,barabasi_albert,7,0.11380160278516396,0.001391180565393215,0.269717129177546,50,0.03532750002551965,356
925,barabasi_albert,16,0.2263823855545981,0.009959076808866998,0.311402808805569,12,0.017677900458549712,383
926,watts_strogatz,2,0.18435972791640698,0.008440513593571322,0.286212012038314,50,0.03899907584193135,20
927,barabasi_albert,3,0.043897731106437354,0.006204474683141537,0.43067080725700735,50,0.015273535432382333,77
928,barabasi_albert,36,0.15332049006307924,0.006236560988263346,0.20747142180314684,9,0.015293464877889504,1114
929,barabasi_albert,53,0.2259984987458568,0.004092908725425132,0.3304187417108735,11,0.016480879644792945,2104
930,watts_strogatz,84,0.20203230598164004,0.00897430240827437,0.48283808231145514,11,0.010694935000765514,2508
931,barabasi_albert,11,0.16698945326295248,0.004694079433655208,0.3742658728269523,22,0.045912694195457605,487
932,watts_strogatz,117,0.17280196268068526,0.006810109730406861,0.24972854951404283,6,0.03183179110476596,1552
933,barabasi_albert,8,0.1416544708131792,0.005538302482556974,0.3609234891847467,26,0.046776426059433704,1208
934,watts_strogatz,2,0.07627344655348933,0.007909365604710769,0.2785600211545624,50,0.03920648216683708,8
935,watts_strogatz,7,0.20541073489640493,0.009199390363016029,0.2581293261186175,50,0.018390957434619888,175
936,watts_strogatz,33,0.04495307139664298,0.009763154137352112,0.282284771629265,11,0.03931924110986417,650
937,barabasi_albert,30,0.1854615524077759,0.006523250266777178,0.2183328647660724,8,0.03136615292424533,455
938,barabasi_albert,35,0.19387837063470617,0.004283055325484892,0.36217621733011557,11,0.040934676349705164,1046
939,barabasi_albert,37,0.021760170104420412,0.008284560044293,0.3656738247417616,7,0.03754533582015697,1946
940,watts_strogatz,12,0.20137935932876208,0.004342891208556746,0.48023365167780596,50,0.04064309940723721,697
941,watts_strogatz,10,0.1328427985006686,0.0072515585013412575,0.2509904643018466,45,0.02626111082599758,365
942,watts_strogatz,102,0.18421957983594828,0.0030681584709664894,0.46031180965890733,19,0.010483196250063704,1701
943,barabasi_albert,48,0.056769326111842794,0.0018531478775908493,0.2763433679275289,18,0.016683632458400884,840
944,watts_strogatz,30,0.24092844889877985,0.006275375489827037,0.27784059909772807,25,0.012253630740745383,748
945,barabasi_albert,58,0.10035046800086936,0.008492266702148862,0.25513545284044736,6,0.020202740463765103,1426
946,barabasi_albert,46,0.1655808103760754,0.008035383364744426,0.3774657841457887,7,0.031258340769490196,1714
947,barabasi_albert,12,0.2108160225473138,0.00188979017803834,0.2752173245921528,50,0.022687830541530903,206
948,watts_strogatz,84,0.21854319566193686,0.008557181246076365,0.46920562958003836,9,0.03327537219230014,2435
949,watts_strogatz,129,0.052440021683759414,0.0011814168379162546,0.27517781229203675,20,0.03753923142982854,930
950,watts_strogatz,126,0.23190535549692212,0.003516948163909207,0.2270157938005634,10,0.017302670220341015,1176
951,barabasi_albert,26,0.018183970418741757,0.005802247277994942,0.29519486800321937,12,0.01650365037370364,1133
952,watts_strogatz,19,2.8018249552674845e-05,0.003745343181689329,0.3290609713921805,50,0.010650253712870046,68
953,watts_strogatz,80,0.2147082351328825,0.008373010655328677,0.2960550779162988,7,0.04368509009870756,2594
954,barabasi_albert,24,0.17170747262061317,0.004357399948909241,0.3718832026518455,19,0.01926643727482133,663
955,barabasi_albert,66,0.24117525079229019,0.0031099185814689083,0.2789024460528611,8,0.028480115468747756,1639
956,watts_strogatz,119,0.16495637030395316,0.008587544139110073,0.24739609138720436,7,0.014441720297870093,2533
957,watts_strogatz,88,0.10795581889660935,0.0074892302428475705,0.21815217015509245,6,0.037998392409635616,1486
958,watts_strogatz,46,0.07247335933095417,0.0031541948719450816,0.33759408404416447,25,0.02987010026416717,514
959,barabasi_albert,59,0.2448830350193369,0.005273992348019848,0.20877080344075755,7,0.030067538089419907,1144
960,barabasi_albert,1,0.20521812339712878,0.0018899564910713435,0.23442515419940824,50,0.044879577575548994,18
961,watts_strogatz,177,0.21962409701182917,0.007306988594072963,0.36202172093567786,7,0.012424085622613372,3416
962,watts_strogatz,13,0.11185708289507756,0.00784820001004084,0.37536570013232046,43,0.028673508709102798,645
963,barabasi_albert,54,0.09451967273463019,0.0070617097141425205,0.47451681124370904,7,0.03750728627887766,1488
964,barabasi_albert,19,0.08637203194642246,0.006295317184297373,0.2511660549519877,12,0.021699518645822025,635
965,watts_strogatz,47,0.08312648416126114,0.006255363668203834,0.39801589366807877,16,0.031085892076072055,1006
966,watts_strogatz,46,0.23464649370046076,0.002453108150708816,0.32206141012939643,34,0.01678324480760844,864
967,barabasi_albert,17,0.049980060461863346,0.0035403525135707515,0.2829855961824067,22,0.020338481359109553,1569
968,barabasi_albert,6,0.20016892075890072,0.004403347669338875,0.41342449190530783,50,0.02752502110988761,1689
969,watts_strogatz,122,0.142181894724223,0.008424207780294523,0.2254128956630216,6,0.018150949873596695,1167
970,barabasi_albert,32,0.21856774927353584,0.009334157334406443,0.3176511800199,7,0.02944290754025057,1492
971,barabasi_albert,15,0.0657413179147322,0.006489273170241598,0.3661130752182713,14,0.045622872500184146,655
972,watts_strogatz,55,0.13921209203620774,0.0062398797984234405,0.39337600122253946,12,0.035996753183411355,633
973,watts_strogatz,66,0.12866990212162174,0.0012425641044321286,0.3726618399952384,36,0.03935417205525124,714
974,watts_strogatz,18,0.21229419316317658,0.008687632242322805,0.2471266369786312,18,0.030706477027351554,511
975,watts_strogatz,7,0.1652872007915731,0.0031333296178640783,0.29564215077658856,50,0.048543466342438175,64
976,barabasi_albert,6,0.14012315632060085,0.00835142500659987,0.21658264736211177,19,0.03230268985565255,943
977,barabasi_albert,64,0.1571514053025704,0.009637849935130765,0.36260344304734626,6,0.02599296660754001,2077
978,watts_strogatz,12,0.09406506468309134,0.002632552912504179,0.2488440061355796,50,0.03336795422236356,62
979,watts_strogatz,195,0.21649132542057045,0.009987237516820749,0.3958935086815032,5,0.04363813335184022,3803
980,barabasi_albert,62,0.21482945453761898,0.002840864096418565,0.30479806177467406,10,0.0357199197869411,1655
981,watts_strogatz,25,0.16554068169454,0.005830757811769068,0.3891312347512319,30,0.02191539211376192,1168
982,watts_strogatz,28,0.22380057384665467,0.009837256442199772,0.48598687058122964,18,0.021871366921464075,2636
983,watts_strogatz,58,0.1495058017909635,0.0032695937979620544,0.23411743120431266,17,0.017135101625308086,562
984,barabasi_albert,24,0.08691481511276303,0.007872114020879655,0.48555620466319555,12,0.02341996220964178,1613
985,watts_strogatz,139,0.07472403676025055,0.007565813253016684,0.31773670700908413,6,0.03519436952134614,1699
986,watts_strogatz,90,0.033089575681781,0.0031431932098681652,0.27742843681855656,13,0.024676569003446804,1327
987,barabasi_albert,40,0.16319212450941445,0.0017649414063090237,0.2541429430581239,18,0.041382037483380964,850
988,barabasi_albert,44,0.1412383511761984,0.007295858892447168,0.40808394780615853,9,0.017384256458392783,3182
989,barabasi_albert,6,0.12053043235424801,0.004329897481369057,0.21093633928629255,42,0.017243664917088296,246
990,barabasi_albert,47,0.1339732368573957,0.009067366933470104,0.48225003850870557,9,0.011385577225712767,2050
991,watts_strogatz,37,0.12394926456404604,0.002511566646707356,0.23759812413672612,28,0.03677750125386325,556
992,barabasi_albert,44,0.13226968507407735,0.006256594924730993,0.22803118655324392,9,0.012440284125977441,1051
993,barabasi_albert,74,0.025896535425576434,0.008889623122088054,0.39600125300048494,6,0.024716154111474983,2294
994,barabasi_albert,4,0.054790721624028066,0.00465529308963049,0.48995026283087256,50,0.019545682968512237,50
995,barabasi_albert,4,0.19419363044478127,0.006076016124891484,0.3629045130483157,50,0.02230456859452639,631
996,watts_strogatz,70,0.11564087567915038,0.008736141657323896,0.44616475913272013,8,0.042621745637456965,2041
997,watts_strogatz,47,0.2368898993986341,0.004492517133865956,0.4979069920373958,21,0.03448734434128813,2098
998,barabasi_albert,57,0.04358942403835353,0.007298296119034684,0.35792966890709854,6,0.03809693921139207,1501
999,barabasi_albert,88,0.2071701545838247,0.008685374573282844,0.3138508783040218,5,0.022680142658586887,2573
